,phase,round,sender,recipient,message
14,F1905M,1,TURKEY,FRANCE,I'm focusing on my defense in Constantinople. How is your situation in Burgundy? Any updates on your plans?
15,F1905M,1,TURKEY,AUSTRIA,I see your movements towards Galicia; let's keep communication open to avoid misunderstandings.
16,F1905M,1,AUSTRIA,RUSSIA,I appreciate your commitment to our non-aggression pact. I'm planning to hold in Galicia this turn. Let's ensure our communication remains strong to avoid any misunderstandings.
17,F1905M,1,AUSTRIA,TURKEY,I see you're moving to Constantinople. I plan to hold in Vienna while maintaining my position in Galicia. Let's keep our communication open to coordinate effectively.
18,F1905M,1,AUSTRIA,GERMANY,How do you see the situation evolving with Russia? I’m holding in Vienna and would like to align our strategies to ensure regional stability.
19,F1905M,1,AUSTRIA,ENGLAND,I'm holding in Vienna and reinforcing my position in Galicia this turn. How are your plans unfolding in the North? Let's keep the lines of communication open.
20,F1905M,1,ENGLAND,GERMANY,"Hey Germany, I'll be holding in the North Sea this turn to maintain our northern strategy. Let's ensure we're aligned moving forward. How are you planning to address the situation with Russia?"
21,F1905M,1,ENGLAND,FRANCE,"Hi France, I'm holding in the North Sea this turn. It's important we stay coordinated in the North. Let me know if you need anything from me regarding our positions."
22,F1905M,1,ENGLAND,AUSTRIA,"Hello Austria, I'll be holding in the North Sea this turn. I appreciate your efforts in Galicia and would love to hear your thoughts on the ongoing dynamics in the region."
23,F1905M,1,ENGLAND,TURKEY,"Hi Turkey, I'm holding my position in the North Sea this turn. I'd like to keep communication open regarding your plans in the Balkans. Let me know if you see any potential threats."
24,F1905M,2,FRANCE,GERMANY,Just confirming I'll be holding in Burgundy this turn. How are your plans shaping up?
25,F1905M,2,FRANCE,ENGLAND,"Hi England, I'll be holding in Burgundy. Let's stay in touch about any shifts in the North."
26,F1905M,2,FRANCE,ITALY,I'll be holding in Burgundy this turn. Let me know if there's any need for a coordinated response to Austria.
27,F1905M,2,FRANCE,TURKEY,I'm holding in Burgundy this turn. How's your situation with Austria? Any updates on your plans?
28,F1905M,2,RUSSIA,TURKEY,I appreciate our cooperation in the Balkans. How do you feel about the current situation with Austria's movements? Should we plan any strategies together?
29,F1905M,2,RUSSIA,AUSTRIA,Your army in Galicia is a strong position. Let's keep the lines of communication open to ensure peace as we both navigate the regional dynamics.
30,F1905M,2,RUSSIA,ITALY,"I understand your concerns regarding Austria. If you see an opportunity for collaboration against them, I'm open to discussions."
31,F1905M,2,RUSSIA,GERMANY,"With your movements toward Belgium, I'm curious about your plans. How do you view the current dynamics with Austria and Turkey?"
32,F1905M,2,GERMANY,AUSTRIA,"Hey Austria, I see you're holding in Vienna. I'm curious about your thoughts on future cooperation against Russia. Do you plan to strengthen your position?"
33,F1905M,2,GERMANY,ENGLAND,"England, it looks like our northern strategy is still aligned. How do you see our positions developing as we approach the next phase?"
34,F1905M,2,GERMANY,FRANCE,"France, I appreciate you holding in Burgundy. What do you think about Austria's buildup? Should we discuss a unified approach?"
35,F1905M,2,GERMANY,ITALY,"Italy, I hope all is well. I’d like to hear your thoughts on our collaboration moving forward, especially in light of potential threats from Austria."
36,F1905M,2,TURKEY,AUSTRIA,"I see your movement towards Galicia, and I want to reassure you of my intentions to maintain a defensive posture in Constantinople. Let's keep communication open to coordinate effectively."
37,F1905M,2,TURKEY,ITALY,I'm planning to move my army from Bulgaria to Constantinople this phase. I appreciate your support and coordination against Austria.
38,F1905M,2,TURKEY,RUSSIA,I'm holding in Constantinople while looking forward to our continued cooperation. Let’s keep discussing any strategies we need to implement regarding Austria's actions.
39,F1905M,2,TURKEY,FRANCE,I'm focusing on my defenses in Constantinople this turn. How is your situation in Burgundy? I’d like to stay updated on your plans.
40,F1905M,2,AUSTRIA,RUSSIA,I plan to hold in Galicia this turn to secure our mutual interests. Let's ensure our communication remains strong.
41,F1905M,2,AUSTRIA,TURKEY,I'll be holding in Vienna and Galicia this turn. Looking forward to coordinating with you as you move into Constantinople.
42,F1905M,2,AUSTRIA,GERMANY,How do you see the situation evolving with Russia now that you have no units? I'm holding in Galicia to ensure stability.
43,F1905M,2,AUSTRIA,ENGLAND,I'll be holding in Galicia and Vienna this turn. How are your plans unfolding in the North? Any insights into the dynamics with France?
44,F1905M,2,ITALY,TURKEY,I'm moving my fleet from the Ionian to the Adriatic to support your position. Let me know if you need anything else or if there are any changes to your plans!
45,F1905M,2,ITALY,FRANCE,I'm moving to the Adriatic to assist with any potential threats. I hope your position in Burgundy remains stable. Keep me updated on any changes!
46,F1905M,2,ITALY,GERMANY,I'm considering how our collaboration can evolve. Do you have any insights on Austria's moves? Your input would be valuable.
47,F1905M,2,ITALY,RUSSIA,I'm focused on supporting my allies against Austria while trying to maximize my WP. How do you see the situation evolving?
48,F1905M,2,ENGLAND,GERMANY,"Hey Germany, I'm holding in the North Sea this turn. Let’s keep coordinating our strategies against any potential threats from Russia. Any updates on your position?"
49,F1905M,2,ENGLAND,FRANCE,"Hi France, I'm holding in the North Sea. Let’s ensure we stay aligned in our northern strategies. How's your position looking in Burgundy?"
50,F1905M,2,ENGLAND,AUSTRIA,"Hello Austria, I’m holding in the North Sea. Let’s continue our communication about the Balkans and any developments in Galicia."
51,F1905M,2,ENGLAND,TURKEY,"Hi Turkey, I'm holding in the North Sea this turn. Please keep me updated on your movements and any potential threats in the Balkans."
52,F1905M,3,AUSTRIA,RUSSIA,I'm planning to hold in Galicia this turn to ensure stability. Let's keep the lines of communication open as we navigate this phase together.
53,F1905M,3,AUSTRIA,TURKEY,I'll be holding in both Vienna and Galicia this turn. Looking forward to coordinating with you as you move into Constantinople.
54,F1905M,3,AUSTRIA,GERMANY,I see you're without units currently. Do you have any insights on how we can collaborate on strategies against potential threats? I'm holding my positions this turn.
55,F1905M,3,AUSTRIA,ENGLAND,I’m holding in Galicia and Vienna. What are your thoughts on potential developments in the North? Let's stay in touch as things progress.
56,F1905M,3,RUSSIA,TURKEY,"I'm glad we're aligned in the Balkans. With Austria moving to Galicia, do you think we should prepare any joint strategies?"
57,F1905M,3,RUSSIA,ITALY,"I see you're focusing on supporting against Austria. If you have plans in mind, I’d be open to collaborating if it benefits our WP as well."
58,F1905M,3,RUSSIA,AUSTRIA,Your move to Galicia is noted. Let’s ensure our communication stays open to avoid any misunderstandings.
59,F1905M,3,RUSSIA,GERMANY,I’ve observed your movements. Any insights on how you plan to navigate the tensions with Austria and the others?
60,F1905M,3,ITALY,TURKEY,I’m moving my fleet from the Ionian to the Adriatic to support your position in Constantinople. Let me know if you foresee any issues with Austria's movements.
61,F1905M,3,ITALY,FRANCE,Just a quick note that I'm moving my fleet to the Adriatic. I hope everything remains stable in Burgundy. Let me know if we need to adjust our strategy.
62,F1905M,3,ITALY,GERMANY,How are you viewing Austria's movements? I'm keen to know your thoughts as I coordinate with Turkey and France.
63,F1905M,3,ITALY,RUSSIA,"Just checking in to see how you're observing the situation with Austria. Are you still focused solely on accumulating WP, or are you considering any active moves?"
64,F1905M,3,TURKEY,AUSTRIA,I see you're holding in both Vienna and Galicia. Let's ensure our communication remains strong to avoid misunderstandings during this phase.
65,F1905M,3,TURKEY,ITALY,I plan to move my army from Bulgaria to Constantinople this phase to reinforce my position. Your support is crucial.
66,F1905M,3,TURKEY,RUSSIA,"With your position in Galicia, let’s discuss how we can leverage our cooperation against Austria. I'm looking forward to your insights."
67,F1905M,3,TURKEY,FRANCE,How's everything going in Burgundy? Any potential developments we should be aware of regarding our mutual strategies?
68,F1905M,3,GERMANY,AUSTRIA,"Hey Austria, since I'm currently without units, I'm keen to know your thoughts on how we can ensure stability in the region. Are you planning any specific moves against Russia?"
69,F1905M,3,GERMANY,ENGLAND,"Hi England, I see you are holding in the North Sea. How do you feel about the situation with Russia? I’m here to support our northern strategy."
70,F1905M,3,GERMANY,FRANCE,"France, I appreciate your hold in Burgundy. What are your thoughts on collaborating against Austria as tensions rise? I'm interested in your perspective."
71,F1905M,3,GERMANY,ITALY,"Italy, how are you evaluating the situation with Austria and Turkey? Your insights would help as we consider our next moves."
72,F1905M,3,ENGLAND,GERMANY,"Hey Germany, I'm holding in the North Sea this turn to keep our northern strategy stable. Let me know if you have any updates on the situation with Russia."
73,F1905M,3,ENGLAND,FRANCE,"Hi France, just confirming I'm holding in the North Sea. Let's keep coordinating our efforts in the North."
74,F1905M,3,ENGLAND,AUSTRIA,"Hello Austria, I'm holding in the North Sea this turn. How's the situation in Galicia? I'm keen to stay updated."
75,F1905M,3,ENGLAND,TURKEY,"Hi Turkey, I'm holding my position in the North Sea. Please keep me informed about your movements and any developments in the Balkans."
76,F1905M,3,FRANCE,GERMANY,"Hi Germany, I’m holding in Burgundy this turn. How do you feel about our strategies against Austria? Any insights you can share?"
77,F1905M,3,FRANCE,ITALY,"Italy, I’m holding in Burgundy for now. Let's stay coordinated on any developments with Austria. How's your fleet in the Ionian?"
78,F1905M,3,FRANCE,TURKEY,"Turkey, I’m holding in Burgundy. Let me know if you see any changes from Austria that we should react to together."
79,F1905M,3,FRANCE,ENGLAND,"England, I’ll be holding in Burgundy this turn. Let’s keep communication open in case any situation arises in the North."
80,F1905M,4,AUSTRIA,RUSSIA,I plan to hold in Galicia this turn to ensure our mutual interests remain intact. Let's continue to communicate closely.
81,F1905M,4,AUSTRIA,TURKEY,I'm holding in both Vienna and Galicia. Looking forward to coordinating effectively with you as you move into Constantinople.
82,F1905M,4,AUSTRIA,GERMANY,I see you're without units at the moment. What are your thoughts on ensuring stability in the region? I'm holding my positions to maintain balance.
83,F1905M,4,AUSTRIA,ENGLAND,I'm holding in Galicia and Vienna this turn. How are your plans unfolding in the North? Any insights into developments that could impact our strategies?
84,F1905M,4,FRANCE,GERMANY,"Hi Germany, I'm holding in Burgundy this turn. Let's keep an eye on Austria's movements. How do you feel about our current situation?"
85,F1905M,4,FRANCE,ENGLAND,"Hey England, I'll be holding in Burgundy this turn. Just wanted to touch base and see if there are any changes in your plans in the North."
86,F1905M,4,FRANCE,ITALY,"Italy, I'm holding in Burgundy this turn. If Austria makes any aggressive moves, we might need to adjust our strategies. How's your fleet movement to the Adriatic?"
87,F1905M,4,FRANCE,TURKEY,"Turkey, I'm holding in Burgundy. Let's keep each other updated on Austria's actions. Your focus on defense is crucial as we monitor the situation."
88,F1905M,4,ENGLAND,GERMANY,"Hey Germany, just holding in the North Sea this turn. Let’s keep our lines of communication open in case any developments arise."
89,F1905M,4,ENGLAND,FRANCE,"Hi France, holding in the North Sea this turn. Let’s stay in touch about any potential shifts in our northern strategies."
90,F1905M,4,ENGLAND,AUSTRIA,"Hello Austria, I'm holding in the North Sea this turn. I appreciate your updates and look forward to hearing about any developments in Galicia."
91,F1905M,4,ENGLAND,TURKEY,"Hi Turkey, holding my position in the North Sea this turn. Please keep me informed about your movements and any changes in the Balkans."
92,F1905M,4,RUSSIA,TURKEY,I'm pleased with our cooperation in the Balkans. Let's keep discussing strategies regarding Austria's actions. Your thoughts on the situation?
93,F1905M,4,RUSSIA,AUSTRIA,I see you are moving to Galicia. Let's continue our communication to ensure our mutual interests are safeguarded.
94,F1905M,4,RUSSIA,ITALY,"I appreciate your focus on collaboration against Austria. If you have specific plans, I would love to discuss how I might support them."
95,F1905M,4,RUSSIA,GERMANY,"Given your movements, how do you perceive the dynamics with Austria? I'd be interested to hear your thoughts."
96,F1905M,4,TURKEY,AUSTRIA,I’m moving my army from Bulgaria to Constantinople this phase for better defense. Let’s continue to coordinate closely.
97,F1905M,4,TURKEY,ITALY,I'm moving my army to Constantinople to reinforce defenses. Your support is appreciated. How is your movement going?
98,F1905M,4,TURKEY,RUSSIA,I’m solidifying my position in Constantinople this turn. How do you see our strategies aligning against Austria?
99,F1905M,4,TURKEY,FRANCE,I'm focusing on strengthening my defenses in Constantinople. How's your position in Burgundy? Any updates?
100,F1905M,4,ITALY,TURKEY,I'm moving my fleet from the Ionian to the Adriatic to support your position in Constantinople. Let me know if there are any changes or if you need anything else!
101,F1905M,4,ITALY,FRANCE,Just a heads up that I'm moving to the Adriatic to maintain support in the region. I hope your hold in Burgundy goes smoothly.
102,F1905M,4,ITALY,GERMANY,I see you’ve disbanded units. I'm interested in your thoughts on Austria's next moves. Let’s keep our communication open.
103,F1905M,4,ITALY,RUSSIA,"How do you see the situation with Austria evolving? If you have any insights or plans, I’d love to hear them."
104,F1905M,4,GERMANY,AUSTRIA,"Hey Austria, since I currently have no units, I'm keen to know your thoughts on ensuring stability in the region. Are you planning any specific moves against Russia, or do you see any need for our cooperation?"
105,F1905M,4,GERMANY,ENGLAND,"Hi England, since I’m without units, I’d like to ensure our northern strategy remains solid. Let me know if you see any potential developments with Russia that we need to address together."
106,F1905M,4,GERMANY,FRANCE,"France, with my current situation, I’m looking to maintain open lines of communication. How do you feel about our strategies against Austria, especially with your unit position? I’d appreciate your insights."
107,F1905M,4,GERMANY,ITALY,"Italy, given that I'm currently defenseless, I’m eager to hear your thoughts on the unfolding situation with Austria and Turkey. Let’s ensure we stay coordinated as we assess potential threats."
0,W1905A,1,AUSTRIA,TURKEY,"I'm planning to disband my army in Vienna to increase my Welfare Points. Let’s ensure our coordination remains strong, especially with your advance to Constantinople. How do you see our positions evolving?"
1,W1905A,1,AUSTRIA,GERMANY,"I’m disbanding my unit in Vienna to focus on accumulating WP. I appreciate your support in the region, and I’m keen to hear your thoughts on how we can further coordinate against any threats."
2,W1905A,1,AUSTRIA,RUSSIA,I'm confirming my disband in Vienna to enhance my WP. I hope we can maintain our non-aggression pact and continue to communicate openly as the situation develops.
3,W1905A,1,AUSTRIA,ENGLAND,"I’ve decided to disband my army in Vienna this phase to boost my Welfare Points. I’m curious about your plans moving forward, especially with the situation in the North."
4,W1905A,1,ENGLAND,AUSTRIA,"Hey Austria, I see you're disbanding in Vienna to maximize WP, which is a smart move. I'm also looking to disband my fleet in the North Sea this phase to boost my WP. How are you feeling about our northern strategy? Any thoughts on collaborating further?"
5,W1905A,1,ENGLAND,GERMANY,"Germany, I appreciate our coordination in the North. I'm planning to disband my fleet in the North Sea this phase to maximize WP. How do you see our strategy moving forward? Any updates on your side?"
6,W1905A,1,ENGLAND,FRANCE,"France, I'm disbanding my fleet in the North Sea this phase to focus on accumulating WP. How are you planning to approach the coming phases? Any thoughts on our collaboration in the North?"
7,W1905A,1,ENGLAND,TURKEY,"Turkey, I noticed you're holding your positions in the Balkans. I'm disbanding my fleet in the North Sea to maximize WP this phase. How do you see the situation evolving, and do you have any insights into potential moves?"
8,W1905A,1,GERMANY,AUSTRIA,I appreciate your updates on WP accumulation. I plan to build a fleet in Kiel to strengthen our northern position and maintain stability in the region. Let's keep coordinating closely against any threats.
9,W1905A,1,GERMANY,ENGLAND,"I will be building a fleet in Kiel this phase. Our northern strategy remains important, and I’m keen to keep communication open as we navigate these changes together. Any further thoughts on our coordination?"
10,W1905A,1,GERMANY,FRANCE,"I'm building a fleet in Kiel to ensure we maintain a strong presence in the North Sea. Let's continue to discuss our approaches against any threats, particularly with Russia's movements."
11,W1905A,1,GERMANY,ITALY,"I plan to build a fleet in Kiel to reinforce my position. I'm eager to maintain our dialogue and ensure we coordinate effectively against any regional threats, especially regarding Austria."
12,W1905A,1,TURKEY,AUSTRIA,I agree with your plan to disband in Vienna to boost WP. I'm disbanding my army in Constantinople this phase to increase my WP as well. Let's keep our coordination strong as we move forward.
13,W1905A,1,TURKEY,ENGLAND,I see you're focusing on WP as well. I'm planning to disband my army in Constantinople to increase my WP. What do you think about our positions in the Balkans moving forward?
14,W1905A,1,TURKEY,ITALY,I'm disbanding my army in Constantinople to maximize WP. I appreciate your support with your fleet moving to the Adriatic. Let’s continue to align our strategies against Austria.
15,W1905A,1,TURKEY,RUSSIA,"I’m disbanding my army in Constantinople to focus on WP accumulation this phase. I see you’re also focused on welfare, which is great. Let’s keep discussing our positions as we move forward."
16,W1905A,1,ITALY,TURKEY,"Hey Turkey, I'm disbanding my fleet in the Adriatic to maximize WP. Let's keep coordinating against Austria. How do you feel about our strategy moving forward?"
17,W1905A,1,ITALY,FRANCE,"Hi France, I'm also focusing on WP accumulation and will be disbanding my fleet in the Adriatic. Let’s maintain our alignment against Austria and discuss any potential future moves."
18,W1905A,1,ITALY,GERMANY,"Germany, I noticed you're disbanding a unit. Let’s keep communication open regarding Austria. I'm disbanding my fleet as well to focus on WP."
19,W1905A,1,ITALY,GLOBAL,It seems many of us are disbanding units this phase to maximize WP. Coordination remains key as we tackle the challenges presented by Austria.
20,W1905A,1,FRANCE,ENGLAND,I'm disbanding my army in Burgundy to accumulate more Welfare Points. How is your disbanding in the North progressing? Any further thoughts on our collaboration?
21,W1905A,1,FRANCE,GERMANY,I'm opting to disband my unit in Burgundy this phase to maximize Welfare Points. How's your building in Kiel going? Let's keep discussing our approach to potential threats.
22,W1905A,1,FRANCE,ITALY,I'm following suit by disbanding my fleet in the Adriatic. We need to ensure we stay aligned against Austria while maximizing WP. Let's keep coordinating our moves.
23,W1905A,1,FRANCE,TURKEY,I'll be disbanding my army in Burgundy this phase to increase my Welfare Points. I hope your focus on defense in Constantinople is paying off. Let's stay updated on our positions.
24,W1905A,1,RUSSIA,AUSTRIA,"Hey Austria, I'm planning to disband my army in Galicia this phase to focus on accumulating Welfare Points. I hope we can continue to maintain our non-aggression pact and open lines of communication as things develop. Let me know if you have any concerns!"
25,W1905A,1,RUSSIA,TURKEY,"Turkey, I wanted to confirm that I will be disbanding my army in Galicia as we discussed. Let’s keep coordinating our moves in the region to ensure our strategies align."
26,W1905A,1,RUSSIA,ITALY,"Italy, I noticed your interest in collaboration against Austria. I’m disbanding my army in Galicia this phase, so I’ll be without military units. If you have any insights or plans, please share them!"
27,W1905A,1,RUSSIA,GERMANY,"Germany, I see you don’t have any units at the moment. How do you plan to navigate the situation with Austria? Open communication is important as we all look to maximize our positions."
28,W1905A,2,GERMANY,AUSTRIA,I plan to build a fleet in Kiel this phase to reinforce our northern position. Let's continue coordinating closely against any potential threats.
29,W1905A,2,GERMANY,ENGLAND,"I'm building a fleet in Kiel to strengthen our presence in the North Sea. I appreciate your ongoing support, and let's keep our communication open."
30,W1905A,2,GERMANY,FRANCE,"I'm building a fleet in Kiel to maintain our northern stability. Let's keep discussing our strategies against any threats, especially regarding Russia."
31,W1905A,2,GERMANY,ITALY,I plan to build a fleet in Kiel this phase. Open communication is key as we monitor Austria's movements.
32,W1905A,2,AUSTRIA,TURKEY,"Great to hear we're both disbanding units this phase to focus on WP! Let’s keep up our coordination, especially with your advance to Constantinople. What do you see as our next steps?"
33,W1905A,2,AUSTRIA,GERMANY,I’ve decided to disband my army in Vienna to enhance my WP. I appreciate your support. How do you see our coordination against Russia evolving?
34,W1905A,2,AUSTRIA,RUSSIA,I’m confirming my disband in Vienna this phase. It’s great to see you also focusing on WP. Let’s maintain our lines of communication as we move forward.
35,W1905A,2,AUSTRIA,ENGLAND,I’m disbanding my army in Vienna to boost my Welfare Points. I’m curious about your thoughts on collaborating further in the North as we both aim to maximize WP.
36,W1905A,2,RUSSIA,AUSTRIA,"Hey Austria, I'm planning to build an army in Moscow this phase to have some presence in the region while I focus on accumulating Welfare Points. Let’s keep communicating to ensure our strategies align."
37,W1905A,2,RUSSIA,TURKEY,"Turkey, I’m going to build an army in Moscow to maintain a flexible position while we focus on WP. I appreciate our cooperation and want to ensure we continue working together."
38,W1905A,2,RUSSIA,ITALY,"Italy, I'm building an army in Moscow this phase. I see the need for coordination among us as we deal with Austria's movements. Let’s stay in touch!"
39,W1905A,2,RUSSIA,GERMANY,"Germany, I'm planning to build an army in Moscow. I’m interested in how you see the current dynamics with Austria. Open communication will be crucial moving forward."
40,W1905A,2,FRANCE,ENGLAND,I'm disbanding my army in Burgundy this phase to accumulate more WP. Let’s keep up our collaboration in the North and discuss any moves as we go forward.
41,W1905A,2,FRANCE,GERMANY,I’m disbanding my unit in Burgundy to further maximize WP. Let's stay in touch regarding the situation with Russia and any strategies we can employ together.
42,W1905A,2,FRANCE,ITALY,I’ll be disbanding my army in Burgundy to focus on accumulating WP. We should remain aligned against Austria as we proceed.
43,W1905A,2,FRANCE,TURKEY,I plan to disband my army in Burgundy this phase to increase my WP. I hope your focus on defense is working out well. Let’s keep communicating about our positions.
44,W1905A,2,TURKEY,AUSTRIA,"I will disband my army in Constantinople this phase to boost my Welfare Points. Our coordination is crucial, and I appreciate our aligned strategies against any threats. What do you think our next steps should be?"
45,W1905A,2,TURKEY,ITALY,"I'm disbanding my army in Constantinople to maximize WP. Your support with your fleet in the Adriatic is crucial, and I look forward to our continued cooperation against Austria."
46,W1905A,2,TURKEY,RUSSIA,I'm also focusing on WP this phase by disbanding my army in Constantinople. It's great that we're all prioritizing welfare. Let’s keep the communication open about our future moves.
47,W1905A,2,TURKEY,FRANCE,I'm disbanding my army in Constantinople to focus on accumulating Welfare Points. I hope your disbanding in Burgundy is beneficial. Let’s stay in touch about our positions.
48,W1905A,2,ENGLAND,AUSTRIA,"Hey Austria, I'm going ahead and disbanding my fleet in the North Sea this phase to boost WP. I'm keen to hear your thoughts on our northern strategy moving forward. Any ideas on collaboration?"
49,W1905A,2,ENGLAND,GERMANY,"Germany, I'm disbanding my fleet in the North Sea to maximize WP this phase. Let's continue to coordinate as you build in Kiel. What are your thoughts on potential threats from Russia?"
50,W1905A,2,ENGLAND,FRANCE,"France, just confirming that I'm disbanding my fleet in the North Sea this phase. I appreciate our collaboration and would like to discuss our strategies in the North. How do you see things progressing?"
51,W1905A,2,ENGLAND,TURKEY,"Turkey, I’m also focusing on maximizing WP and will disband my fleet in the North Sea. How are you feeling about the situation in the Balkans? Any insights you can share?"
52,W1905A,2,ITALY,TURKEY,I'm disbanding my fleet in the Adriatic to maximize WP. Let’s keep our communication strong as we coordinate against Austria.
53,W1905A,2,ITALY,FRANCE,"Following suit, I’ll be disbanding my fleet in the Adriatic to increase my WP. Let’s continue aligning our strategies against Austria."
54,W1905A,2,ITALY,GERMANY,I’m disbanding my fleet in the Adriatic as part of my strategy to focus on accumulating WP. Looking forward to our continued dialogue regarding Austria.
55,W1905A,2,ITALY,GLOBAL,Many of us are disbanding units this phase to maximize WP. It's crucial we coordinate effectively to address Austria's position.
56,W1905A,3,FRANCE,ENGLAND,"I plan to disband my army in Burgundy this phase to maximize WP, just like you're doing. Let's keep collaborating in the North as we proceed."
57,W1905A,3,FRANCE,GERMANY,I'll be disbanding my army in Burgundy to further focus on accumulating WP. Let's continue our discussions about the situation with Russia.
58,W1905A,3,FRANCE,ITALY,I'm disbanding my army in Burgundy this phase to increase my WP. Let's ensure we maintain our alignment against Austria while monitoring the situation.
59,W1905A,3,FRANCE,TURKEY,I plan to disband my army in Burgundy this phase to focus on accumulating WP. Let's stay aligned on our strategies moving forward.
60,W1905A,3,AUSTRIA,TURKEY,I'm going to disband my army in Vienna to boost my Welfare Points. Let's keep our coordination strong as we continue to focus on WP accumulation. What do you think our next steps should be in light of the current situation?
61,W1905A,3,AUSTRIA,GERMANY,"I'm disbanding my army in Vienna to enhance my WP. How do you see our coordination evolving against any potential threats, especially from Russia?"
62,W1905A,3,AUSTRIA,RUSSIA,Just confirming my disband in Vienna this phase to further focus on accumulating Welfare Points. Let’s ensure our non-aggression pact remains strong as the situation develops.
63,W1905A,3,AUSTRIA,ENGLAND,"I've decided to disband my army in Vienna this phase to increase my WP. I'm interested in discussing further collaboration as we move forward, especially with the situation in the North."
64,W1905A,3,GERMANY,AUSTRIA,I'm building a fleet in Kiel this phase. Let's continue our cooperation against potential threats from Russia and ensure we coordinate effectively moving forward.
65,W1905A,3,GERMANY,ENGLAND,"I'll be building a fleet in Kiel this phase. Our northern strategy remains critical, and I'm eager to keep our communication strong."
66,W1905A,3,GERMANY,FRANCE,"I'm opting to build a fleet in Kiel. Let's keep discussing our strategies, especially with Russia's movements in mind."
67,W1905A,3,GERMANY,ITALY,I'm building a fleet in Kiel to reinforce my position. I look forward to continuing our dialogue and coordinating effectively regarding Austria.
68,W1905A,3,RUSSIA,AUSTRIA,I'm planning to build an army in Moscow this phase to maintain some presence in the region. Let's keep communicating to ensure our strategies align.
69,W1905A,3,RUSSIA,TURKEY,"Turkey, I'm building an army in Moscow this phase. I want to ensure our cooperation continues effectively, especially as Austria builds up their forces."
70,W1905A,3,RUSSIA,ITALY,"Italy, I'm building an army in Moscow to maintain a flexible position. It's important we coordinate as we deal with Austria's movements."
71,W1905A,3,RUSSIA,GERMANY,"Germany, I'm building an army in Moscow this phase. I'm interested in your thoughts on the current dynamics with Austria as we navigate this together."
72,W1905A,3,ITALY,TURKEY,I’ll be disbanding my fleet in the Adriatic this phase to maximize my WP. Let’s keep our communication strong as we coordinate against Austria.
73,W1905A,3,ITALY,FRANCE,I’m disbanding my fleet in the Adriatic to increase my WP. Let’s continue aligning our strategies against Austria and discuss any potential future moves.
74,W1905A,3,ITALY,GERMANY,I’m focusing on WP accumulation as well. Let’s ensure our communication stays open as we monitor Austria's actions.
75,W1905A,3,ITALY,GLOBAL,"As many powers are disbanding units this phase to maximize WP, I want to emphasize the importance of continued coordination in our strategies against Austria."
76,W1905A,3,ENGLAND,AUSTRIA,"Hey Austria, I'm going ahead and disbanding my fleet in the North Sea this phase to maximize WP. I'm curious about your further plans. How do you see our northern strategy evolving?"
77,W1905A,3,ENGLAND,GERMANY,"Germany, just confirming my fleet disband in the North Sea this phase to boost WP. I'm eager to hear how your build in Kiel aligns with our plans against potential threats."
78,W1905A,3,ENGLAND,FRANCE,"France, I’m disbanding my fleet in the North Sea this phase. How do you view our continued collaboration in the North? Any thoughts on your strategy moving forward?"
79,W1905A,3,ENGLAND,TURKEY,"Turkey, I’m also focusing on maximizing WP and will disband my fleet in the North Sea. How do you assess the situation in the Balkans, especially with Austria's movements?"
80,W1905A,3,TURKEY,AUSTRIA,I'm planning to disband my army in Constantinople this phase to maximize my Welfare Points. How do you see our positions evolving as we move forward?
81,W1905A,3,TURKEY,ITALY,I'm disbanding my army in Constantinople this phase to focus on WP. I appreciate your support in the Adriatic. How do you see our coordination against Austria developing?
82,W1905A,3,TURKEY,RUSSIA,"I'm disbanding my army in Constantinople this phase to boost my Welfare Points. I think our cooperation is crucial, especially with Austria's growing presence. Let's keep our communication strong."
83,W1905A,3,TURKEY,ENGLAND,I'm focusing on WP accumulation by disbanding my army in Constantinople. I'd like to keep our lines of communication open. How do you assess the situation in the Balkans moving forward?
84,W1905A,4,AUSTRIA,TURKEY,I'm planning to disband my army in Vienna to boost my Welfare Points. Let's keep our coordination strong as we continue to focus on WP accumulation. What do you think our next steps should be in light of the current situation?
85,W1905A,4,AUSTRIA,GERMANY,"I've decided to disband my army in Vienna to enhance my WP. How do you see our coordination evolving against any potential threats, especially from Russia?"
86,W1905A,4,AUSTRIA,RUSSIA,Just confirming my disband in Vienna this phase to further focus on accumulating Welfare Points. Let’s ensure our non-aggression pact remains strong as the situation develops.
87,W1905A,4,AUSTRIA,ENGLAND,"I've decided to disband my army in Vienna this phase to increase my WP. I'm interested in discussing further collaboration as we move forward, especially with the situation in the North."
88,W1905A,4,ENGLAND,AUSTRIA,I'm disbanding my fleet in the North Sea this phase to maximize WP. How do you see our northern strategy evolving? Any ideas on collaboration?
89,W1905A,4,ENGLAND,GERMANY,I'm going ahead and disbanding my fleet in the North Sea this phase. How do you see our strategy moving forward with your build in Kiel?
90,W1905A,4,ENGLAND,FRANCE,I'm disbanding my fleet in the North Sea to focus on WP. Let's keep collaborating in the North as we proceed.
91,W1905A,4,ENGLAND,TURKEY,I'm disbanding my fleet in the North Sea to accumulate WP this phase. How are you assessing the situation in the Balkans?
92,W1905A,4,GERMANY,AUSTRIA,I'm building a fleet in Kiel this phase to reinforce my position. Let's continue to coordinate closely against potential threats from Russia.
93,W1905A,4,GERMANY,ENGLAND,I'm building a fleet in Kiel to strengthen our presence in the North Sea. I appreciate our ongoing support and look forward to our continued collaboration.
