,phase,round,sender,recipient,message
3,S1906M,1,GERMANY,AUSTRIA,I appreciate our ongoing discussions. I'm moving to DEN this turn; let me know how you plan to navigate your units!
4,S1906M,1,ENGLAND,GERMANY,"I'm keen on continuing our coordination, especially with the current power dynamics in the North. How do you see our strategies aligning in the coming turns?"
5,S1906M,1,ENGLAND,FRANCE,Looking forward to our continued collaboration! Do you have any updates on your movements or thoughts on future builds?
6,S1906M,1,ENGLAND,RUSSIA,How do you see your strategy developing in the East? I want to ensure we remain aligned and mutually supportive.
7,S1906M,1,ENGLAND,TURKEY,Hope all is well! I'm interested in discussing potential cooperation in the Mediterranean. Let's keep the lines open.
8,S1906M,1,ITALY,AUSTRIA,"Hi Austria, just confirming my move from APU to ADR. Let's ensure our interests align as we navigate this phase."
9,S1906M,1,ITALY,TURKEY,"Hey Turkey, I'll be moving my fleet in the Aegean towards Constantinople. I hope this supports your plans in the area."
10,S1906M,1,ITALY,FRANCE,"France, I'm looking forward to our discussions on Mediterranean strategies after this phase. Let's keep our lines of communication open."
11,S1906M,1,ITALY,GERMANY,"Germany, I appreciate your emphasis on peace. I'll ensure my moves reflect our mutual interests."
12,S1906M,1,RUSSIA,TURKEY,"Hey Turkey, I'm planning to move my fleet from Sevastopol to Armenia. This way, I can support your movements in the Aegean while keeping my options open. Let me know if this aligns with your plans."
13,S1906M,1,RUSSIA,AUSTRIA,"Just checking in, Austria. I’m moving my fleet to ARM this phase. I appreciate our cooperation in Galicia, and I hope we can continue to align our strategies. How do you see the situation developing in the Balkans?"
14,S1906M,1,RUSSIA,ENGLAND,"I appreciate your concern, England. I’m maintaining a fleet in the Black Sea for now, but I’m also considering the dynamics of the East. Let’s keep our dialogue open as I plan my next moves."
15,S1906M,1,RUSSIA,GERMANY,"Hi Germany, just a heads up that I’m moving my fleet to ARM this phase. I want to keep our communication strong and ensure that my movements align with our mutual interests. Hope you’re doing well!"
16,S1906M,1,FRANCE,GERMANY,I plan to move my fleet from Belgium to England this turn. Your continued support in the North is much appreciated! How are your moves shaping up?
17,S1906M,1,FRANCE,ENGLAND,I will be moving my fleet from Belgium to England this turn. Let’s keep collaborating closely in the North.
18,S1906M,1,FRANCE,ITALY,Looking forward to our discussions on Mediterranean strategies! Let's catch up after this phase.
19,S1906M,1,FRANCE,TURKEY,How are your plans in the Aegean progressing? I think we should discuss our strategies soon.
20,S1906M,1,AUSTRIA,TURKEY,"Hey Turkey, just checking in. How do you see your fleet move affecting our positions in the Balkans? Let’s make sure our plans are aligned."
21,S1906M,1,AUSTRIA,ITALY,Hi Italy! I noticed your fleet is moving to ADR. Just confirming that we’re still in sync on our interests in the Adriatic? I’m planning to hold in Vienna.
22,S1906M,1,AUSTRIA,RUSSIA,"Hello Russia, I appreciate your support in Galicia. I’m holding in Vienna this phase; how do you see our cooperation developing with Turkey's fleet moving into the Aegean?"
23,S1906M,1,AUSTRIA,GERMANY,"Hi Germany, I see you’re moving to DEN. I’m planning to hold in Vienna. Let’s keep each other updated as the phase unfolds."
24,S1906M,1,TURKEY,AUSTRIA,"Hey Austria, I'm moving my fleet from Smyrna to the Aegean. Let's keep our plans aligned in the Balkans."
25,S1906M,1,TURKEY,RUSSIA,"Thanks for your support, Russia. I'm moving to the Aegean and appreciate your continued collaboration in the region."
26,S1906M,1,TURKEY,ITALY,I see your fleet is heading towards Constantinople. Just want to confirm our intentions align as we both operate in this area.
27,S1906M,1,TURKEY,FRANCE,Looking forward to discussing our Mediterranean strategies. My fleet is moving to the Aegean this turn.
28,S1906M,2,ENGLAND,GERMANY,"I appreciate our ongoing coordination, Germany. Let's keep discussing how we can align our future moves, especially in the North."
29,S1906M,2,ENGLAND,FRANCE,Great to hear about your fleet moving from Belgium to England! Let's make sure our strategies remain aligned as we proceed.
30,S1906M,2,ENGLAND,RUSSIA,I value our alliance and the information you’ve shared. Please keep me posted on your developments in the East.
31,S1906M,2,ENGLAND,TURKEY,I'd like to discuss potential cooperation in the Mediterranean. When would be a good time for us to chat?
32,S1906M,2,TURKEY,AUSTRIA,I'm planning to move my fleet from Smyrna to the Aegean. Let's ensure our plans remain aligned in the Balkans as we move forward.
33,S1906M,2,TURKEY,RUSSIA,Thanks for your continued support! My fleet is moving to the Aegean this turn. I appreciate your coordination in the region.
34,S1906M,2,TURKEY,ITALY,Just confirming our intentions align as your fleet moves towards Constantinople and mine moves into the Aegean.
35,S1906M,2,TURKEY,ENGLAND,I'd love to discuss our potential cooperation in the Mediterranean further. When would be a good time for you to chat?
36,S1906M,2,RUSSIA,TURKEY,I plan to move my fleet from Sevastopol to Armenia this phase to support your efforts in the Aegean. Does this align with your plans?
37,S1906M,2,RUSSIA,AUSTRIA,I'm moving my fleet to ARM this phase. I hope our collaboration continues to thrive. Any thoughts on the Balkans with Turkey's move into the Aegean?
38,S1906M,2,RUSSIA,ENGLAND,"I appreciate our cooperation, England. I'm planning to support Turkey's movements in the Aegean, but I’ll keep you updated on any developments."
39,S1906M,2,RUSSIA,GERMANY,"Just a heads up, I'm moving my fleet to ARM this phase to support Turkey. Let's keep our communication strong!"
40,S1906M,2,GERMANY,FRANCE,I plan to move my fleet from KIE to NTH and my fleet in BAL to DEN to support our northern strategy. Let me know if you need additional support!
41,S1906M,2,GERMANY,ENGLAND,I'm moving my fleet to NTH and reinforcing our position in the North. I hope this aligns well with your strategies!
42,S1906M,2,GERMANY,AUSTRIA,Just keeping you updated that I’m moving to DEN with my fleet. Let’s ensure our strategies remain aligned.
43,S1906M,2,GERMANY,ITALY,"I see your movements in the Mediterranean. If there's any way I can support your interests while focusing on my WP accumulation, please let me know."
44,S1906M,2,ITALY,TURKEY,"Hey Turkey, I'm moving my fleet from AEG to CON to support your plans. Let's ensure our movements are coordinated."
45,S1906M,2,ITALY,AUSTRIA,Just confirming that my fleet is heading to ADR this phase. I'm eager to ensure our strategies align.
46,S1906M,2,ITALY,FRANCE,I’m ready to discuss our Mediterranean strategies after this phase! Looking forward to our conversation.
47,S1906M,2,ITALY,GERMANY,"Thanks for keeping communication open, Germany! I'm moving my fleets strategically in the Mediterranean, let's stay in touch."
48,S1906M,2,FRANCE,GERMANY,Thanks for your support in the North! I'm moving my fleet from Belgium to England this turn. Let’s keep our strategies aligned as we proceed.
49,S1906M,2,FRANCE,ENGLAND,I’m moving my fleet from Belgium to England this turn. Looking forward to our continued collaboration!
50,S1906M,2,FRANCE,TURKEY,How are your plans shaping up in the Aegean? I think we should solidify our strategies soon.
51,S1906M,2,FRANCE,ITALY,Excited to discuss our Mediterranean strategies after this phase! Let’s keep communication open.
52,S1906M,2,AUSTRIA,TURKEY,"Hey Turkey, I'm holding in Vienna this phase. Let's ensure our plans are still aligned as you move into the Aegean."
53,S1906M,2,AUSTRIA,ITALY,Hi Italy! I'm holding in Vienna while you move to ADR. Let's make sure our strategies in the Adriatic stay coordinated.
54,S1906M,2,AUSTRIA,RUSSIA,"Hello Russia, I'm holding in Vienna this phase. How do you see our collaboration developing, especially with Turkey's recent moves?"
55,S1906M,2,AUSTRIA,GERMANY,"Hi Germany, I'm holding in Vienna this phase. Let’s keep each other informed as the situation unfolds."
56,S1906M,3,ITALY,TURKEY,I'm moving my fleet from AEG to CON to support your plans. Let’s keep coordinating our movements!
57,S1906M,3,ITALY,AUSTRIA,Just confirming my fleet in APU will move to ADR. Let's ensure our strategies stay aligned.
58,S1906M,3,ITALY,FRANCE,I’m eager to discuss our Mediterranean strategies after this phase! Let's keep the lines of communication open.
59,S1906M,3,ITALY,GERMANY,Thanks for keeping communication open! I hope to align our strategies effectively in the Mediterranean.
60,S1906M,3,RUSSIA,TURKEY,I'm moving my fleet from Sevastopol to Armenia this phase to support your efforts in the Aegean. Looking forward to seeing how our collaboration unfolds!
61,S1906M,3,RUSSIA,AUSTRIA,"Just a quick update, I’m moving my fleet to ARM this phase. Let’s keep discussing our strategies, especially with Turkey's recent moves."
62,S1906M,3,RUSSIA,ENGLAND,"I appreciate your ongoing support, England. I'm supporting Turkey in the Aegean this phase, and I’ll keep you updated on any developments."
63,S1906M,3,RUSSIA,GERMANY,"Hi Germany, I'm moving my fleet to ARM this phase to assist Turkey. Let’s maintain our strong communication as things develop."
64,S1906M,3,FRANCE,GERMANY,Thanks for your support! I'm moving my fleet from Belgium to England this turn. Let me know if you need anything from me.
65,S1906M,3,FRANCE,ENGLAND,I'm moving my fleet from Belgium to England this turn. Looking forward to our continued collaboration!
66,S1906M,3,FRANCE,ITALY,"After this phase, let's discuss our Mediterranean strategies further. I'm keen to hear your thoughts!"
67,S1906M,3,FRANCE,TURKEY,I hope your move to the Aegean goes well. Let’s make sure to catch up after this phase.
68,S1906M,3,ENGLAND,GERMANY,"I appreciate your move to NTH, Germany. Let's continue to synchronize our strategies in the North. I'm considering building a fleet in LVP next phase to further our coordination."
69,S1906M,3,ENGLAND,FRANCE,Looking forward to your fleet arriving from Belgium! Let’s keep our plans aligned for the North and ensure we have a strong presence there.
70,S1906M,3,ENGLAND,RUSSIA,"Thanks for your updates, Russia! I’m curious about how your plans in the East are evolving. Let's ensure our collaboration remains strong."
71,S1906M,3,ENGLAND,TURKEY,I’m keen to discuss our potential cooperation in the Mediterranean. I’m available to chat anytime this week.
72,S1906M,3,AUSTRIA,TURKEY,"Hey Turkey, just confirming that I'm holding in Vienna this phase while you move into the Aegean. Let's keep our strategies aligned as we navigate this."
73,S1906M,3,AUSTRIA,ITALY,"Hi Italy! I'm moving A TRI to SER this turn. Let’s make sure our strategies in the Adriatic are coordinated, especially as you head into ADR."
74,S1906M,3,AUSTRIA,RUSSIA,"Hello Russia, I'm holding in Vienna this phase. I'm interested to see how your move to ARM plays out. Let's keep discussing our strategies in the Balkans."
75,S1906M,3,AUSTRIA,GERMANY,"Hi Germany, I'm holding in Vienna. Let’s stay in touch as the situation develops, especially with Turkey's fleet movements."
76,S1906M,3,GERMANY,FRANCE,I plan to move my fleet from KIE to NTH to reinforce our position in the North. Let me know if you need anything as you move to England!
77,S1906M,3,GERMANY,ENGLAND,I'm moving my fleet from KIE to NTH and reinforcing our position. How are your plans shaping up for the next phase?
78,S1906M,3,GERMANY,AUSTRIA,Just wanted to confirm that I'm moving my fleet to NTH. How's your position holding in Vienna?
79,S1906M,3,GERMANY,ITALY,Keeping an eye on your movements in the Mediterranean! Let’s stay aligned and ensure our peaceful relations continue.
80,S1906M,3,TURKEY,AUSTRIA,"Hey Austria, just confirming that I'm moving my fleet from Smyrna to the Aegean this turn. Let's ensure our plans remain aligned in the Balkans."
81,S1906M,3,TURKEY,ITALY,"Hey Italy, I'm moving my fleet from Smyrna to the Aegean. Just want to confirm our intentions align as you head towards Constantinople."
82,S1906M,3,TURKEY,RUSSIA,"Thanks for your support, Russia! I’m moving to the Aegean this phase. Looking forward to coordinating our movements."
83,S1906M,3,TURKEY,FRANCE,"Hi France, my fleet is moving to the Aegean this turn. Let’s discuss our strategies further after this phase."
84,S1906M,4,TURKEY,AUSTRIA,"Hey Austria, I'm holding in the Aegean this turn. Let's ensure our strategies align as we progress."
85,S1906M,4,TURKEY,ITALY,I’m holding in the Aegean while you move to Constantinople. Let’s keep communication open to coordinate effectively.
86,S1906M,4,TURKEY,RUSSIA,Thanks for your support in Armenia! I'm holding in the Aegean this turn to maintain our position.
87,S1906M,4,TURKEY,FRANCE,I'm holding in the Aegean this phase. Let's discuss our strategies further after this turn.
88,S1906M,4,GERMANY,ENGLAND,I'm moving my fleet from KIE to NTH to reinforce our position. How are your plans shaping up for this phase?
89,S1906M,4,GERMANY,FRANCE,I plan to move my fleet from KIE to NTH and my fleet in BAL to DEN. Let me know if you need additional support!
90,S1906M,4,GERMANY,AUSTRIA,Just confirming my moves to NTH with my fleet. How's your position in Vienna holding?
91,S1906M,4,GERMANY,ITALY,I'm watching your movements in the Mediterranean. Let’s keep aligned to maintain our peaceful relations.
92,S1906M,4,ENGLAND,GERMANY,"I appreciate your move to NTH, Germany. Let's continue to synchronize our strategies in the North. I'm looking forward to our discussions in the upcoming phase!"
93,S1906M,4,ENGLAND,FRANCE,Great to hear about your fleet moving from Belgium to England! Let’s keep our plans aligned for the North and ensure we have a strong presence there.
94,S1906M,4,ENGLAND,RUSSIA,"Thanks for your updates, Russia! I’m curious about how your plans in the East are evolving. Let's ensure our collaboration remains strong."
95,S1906M,4,ENGLAND,TURKEY,I’m keen to discuss our potential cooperation in the Mediterranean. I’m available to chat anytime this week.
96,S1906M,4,AUSTRIA,TURKEY,"Hey Turkey, I'm planning to move A TRI to SER this turn to maintain a presence in the Balkans while holding in Vienna. Let's keep our strategies aligned."
97,S1906M,4,AUSTRIA,ITALY,"Hi Italy! I'm moving A TRI to SER to ensure we have coordination in the region, while I hold in Vienna. Let’s keep our strategies aligned in the Adriatic."
98,S1906M,4,AUSTRIA,RUSSIA,"Hello Russia, I’m holding in Vienna this phase while I observe your move to ARM. Let's continue discussing our strategies in the Balkans, especially considering Turkey's moves."
99,S1906M,4,AUSTRIA,GERMANY,"Hi Germany, I’m holding in Vienna this phase. I see you’re moving to NTH, let’s keep each other updated as the situation unfolds."
100,S1906M,4,RUSSIA,TURKEY,I’m moving my fleet from Sevastopol to Armenia this phase to support your efforts in the Aegean. Looking forward to coordinating our movements.
101,S1906M,4,RUSSIA,AUSTRIA,"I’m moving my fleet to ARM this phase. Let’s keep discussing our strategies, especially with Turkey's recent moves."
102,S1906M,4,RUSSIA,ENGLAND,"I appreciate our cooperation, England. I'm supporting Turkey in the Aegean this phase, and I’ll keep you updated on any developments."
103,S1906M,4,RUSSIA,GERMANY,"Just a heads up, I'm moving my fleet to ARM this phase to assist Turkey. Let’s maintain our strong communication as things develop."
104,S1906M,4,FRANCE,GERMANY,Thanks for your continued support! I'm moving my fleet from Belgium to England this turn. Let me know if you need anything from me.
105,S1906M,4,FRANCE,ENGLAND,I'm moving my fleet from Belgium to England this turn. Looking forward to our continued collaboration!
106,S1906M,4,FRANCE,ITALY,"After this phase, let's discuss our Mediterranean strategies further. I'm keen to hear your thoughts!"
107,S1906M,4,FRANCE,TURKEY,Hope your move to the Aegean goes well! Let’s solidify our strategies after this phase.
108,S1906M,4,ITALY,TURKEY,I'm moving F AEG to Constantinople to support your plans. Let's keep coordinating our movements!
109,S1906M,4,ITALY,AUSTRIA,I’m moving F APU to ADR. Let's ensure our strategies stay aligned as we navigate the Adriatic.
110,S1906M,4,ITALY,FRANCE,I’m looking forward to our discussions on Mediterranean strategies after this phase! Let's keep the lines of communication open.
111,S1906M,4,ITALY,GERMANY,Thanks for keeping communication open! I hope to align our strategies effectively in the Mediterranean.
0,F1906M,1,FRANCE,GERMANY,"Hey Germany, I'm moving my fleet from England to the English Channel to support our Northern strategies. Let's keep up the good coordination!"
1,F1906M,1,FRANCE,ENGLAND,"England, just a heads up that I'll be moving my fleet to the English Channel to strengthen our position. Looking forward to our continued cooperation!"
2,F1906M,1,FRANCE,TURKEY,"Turkey, I'd like to discuss our Mediterranean strategies soon. Let me know your thoughts on our coordination in the upcoming phases."
3,F1906M,1,FRANCE,ITALY,"Italy, I'm keen to align our Mediterranean strategies. We should chat soon about your plans and how we can work together."
4,F1906M,1,GERMANY,FRANCE,"Hey France, I'm moving my fleet from Kiel to Denmark to strengthen our Northern position. Let's keep the momentum going in the Channel!"
5,F1906M,1,GERMANY,AUSTRIA,"Hi Austria, just checking in! I'm focused on maintaining my position in the North while supporting your moves in the Balkans. Let's keep communicating."
6,F1906M,1,GERMANY,ITALY,Hello Italy! Just wanted to confirm that our peaceful relations are still intact while I focus on my Northern strategies. Let me know if you need anything!
7,F1906M,1,GERMANY,RUSSIA,"Hey Russia, I noticed your movement to Armenia. I'm curious about your plans in that region. Let's keep communication open!"
8,F1906M,1,AUSTRIA,TURKEY,"Hey Turkey, I'm holding in Vienna this turn to maintain our position. What's your plan for the Aegean?"
9,F1906M,1,AUSTRIA,ITALY,"Italy, I'm holding in Vienna to keep a solid stance. How do you feel about your moves? Can we coordinate on any fronts?"
10,F1906M,1,AUSTRIA,GERMANY,"Germany, I'm focusing on holding Vienna. How's your situation in the North? Any updates on our cooperation?"
11,F1906M,1,AUSTRIA,RUSSIA,"Russia, just checking in! I'm holding in Vienna to keep our options open. What do you think about the movements in the Balkans?"
12,F1906M,1,ITALY,AUSTRIA,"Hey Austria, just confirming my move of F ADR to APU to solidify our interests in the Adriatic. Let me know if you need anything or if we should discuss further coordination!"
13,F1906M,1,ITALY,TURKEY,"Turkey, I'm moving my fleet from ADR to APU to help us in the Adriatic, and F CON will head towards AEG. Let’s keep our coordination strong!"
14,F1906M,1,ITALY,FRANCE,"France, I’m looking forward to discussing Mediterranean strategies after this phase. Let’s see how our moves play out and connect soon!"
15,F1906M,1,ITALY,GERMANY,"Germany, just wanted to confirm that our peaceful relations are intact. I’m moving my fleets in the Mediterranean, but I value our communication!"
16,F1906M,1,TURKEY,FRANCE,"France, I'm planning to move my fleet from the Aegean to Constantinople. Let's discuss our Mediterranean strategies soon as I believe collaboration can enhance our positions."
17,F1906M,1,TURKEY,AUSTRIA,"Austria, I'm moving my fleet from the Aegean to Constantinople to strengthen my position. How's your hold in Vienna going, and do you see any need for further coordination?"
18,F1906M,1,TURKEY,ITALY,"Italy, I appreciate your support in the Adriatic. My fleet is heading to Constantinople from the Aegean, and I look forward to our continued collaboration."
19,F1906M,1,TURKEY,RUSSIA,"Russia, I'm moving my fleet to Constantinople. Your support in Armenia is much appreciated, and I believe our strategies are aligning well. Let's keep communication open."
20,F1906M,1,ENGLAND,FRANCE,Thanks for the heads up about your move to the English Channel! Let's keep the lines open as we coordinate our strategies in the North.
21,F1906M,1,ENGLAND,GERMANY,I see you're also moving in the North Sea! I look forward to our continued cooperation and coordination.
22,F1906M,1,ENGLAND,RUSSIA,I appreciate your support in the Aegean. Let's discuss how we can maintain our alignment in the North and Eastern fronts.
23,F1906M,1,ENGLAND,TURKEY,I’d like to explore potential collaborations in the Mediterranean with you soon. Your support in the North is also valuable.
24,F1906M,1,RUSSIA,TURKEY,I plan to support your movement to the Aegean from Armenia. Let's coordinate to ensure our strategies align.
25,F1906M,1,RUSSIA,AUSTRIA,I am holding in Armenia to support Turkey. How are your plans progressing in the Balkans?
26,F1906M,1,RUSSIA,ENGLAND,I want to assure you that I am not moving aggressively in the North. I’m coordinating with Turkey and Austria for stability in the region.
27,F1906M,1,RUSSIA,GERMANY,I appreciate our ongoing communication. I’m holding in Armenia for now to support Turkey’s plans in the Aegean. Let’s keep each other updated.
28,F1906M,2,ENGLAND,FRANCE,Thanks for your move to the English Channel! Let's continue to coordinate our strategies in the North.
29,F1906M,2,ENGLAND,GERMANY,I see your movements in the North Sea. Looking forward to our continued cooperation.
30,F1906M,2,ENGLAND,RUSSIA,I appreciate your focus on stability. Let's discuss how we can maintain our alignment as we move forward.
31,F1906M,2,ENGLAND,TURKEY,I'm interested in exploring potential collaborations in the Mediterranean. Your support in the North is valued.
32,F1906M,2,GERMANY,FRANCE,"Hey France, just confirming my move to DEN. Let's keep reinforcing our position in the North!"
33,F1906M,2,GERMANY,AUSTRIA,"Hi Austria, I'll be holding in KIE for now. Looking forward to your moves in the Balkans!"
34,F1906M,2,GERMANY,ITALY,"Hello Italy, just keeping in touch. How are your Mediterranean plans coming along?"
35,F1906M,2,GERMANY,ENGLAND,"Hey England, I'll be moving to DEN this phase. Let's ensure we coordinate effectively up North!"
36,F1906M,2,FRANCE,GERMANY,I’m moving my fleet from Belgium to England to support our northern strategies. Let’s keep up the good coordination!
37,F1906M,2,FRANCE,ENGLAND,Just a heads up that my fleet is moving to England to strengthen our position. Looking forward to our continued cooperation!
38,F1906M,2,FRANCE,TURKEY,Let’s connect soon to discuss our Mediterranean strategies. I believe there’s great potential for collaboration.
39,F1906M,2,FRANCE,ITALY,I’m keen to align our Mediterranean strategies. We should chat soon about your plans and how we can work together.
40,F1906M,2,AUSTRIA,TURKEY,"Hey Turkey, I'll be holding in Vienna to maintain our position. I'm also planning to move A SER to RUM to support our efforts in the Balkans. How do you feel about that?"
41,F1906M,2,AUSTRIA,ITALY,"Italy, I'm holding in Vienna this turn. I plan to move A SER to RUM to solidify our position in the Balkans. Let me know how your moves align with this."
42,F1906M,2,AUSTRIA,GERMANY,"Germany, just a heads up that I'll be holding in Vienna and moving from Serbia to Romania. How's everything looking on your end?"
43,F1906M,2,AUSTRIA,RUSSIA,"Russia, I'm holding in Vienna and moving from Serbia to Romania. Let's continue our cooperation in the Balkans. Any updates from your side?"
44,F1906M,2,ITALY,AUSTRIA,"Austria, I'll be moving my fleet from ADR to APU to solidify our interests. Let’s keep coordinating as you move into Serbia!"
45,F1906M,2,ITALY,TURKEY,"Turkey, I’m moving my fleet from ADR to APU to strengthen our position in the Adriatic. Let’s keep our collaboration strong!"
46,F1906M,2,ITALY,FRANCE,"France, I’m looking forward to discussing our Mediterranean strategies after this phase. I hope to align our interests better."
47,F1906M,2,ITALY,GERMANY,"Germany, I'm making some moves in the Mediterranean. Let's keep the lines of communication open regarding our strategies."
48,F1906M,2,RUSSIA,TURKEY,I will support your movement to the Aegean by moving to Ankara. Let's ensure our strategies align as we proceed.
49,F1906M,2,RUSSIA,AUSTRIA,"Just a quick update, I am moving my fleet to Ankara to support Turkey. How do your movements in the Balkans look?"
50,F1906M,2,RUSSIA,ENGLAND,I wanted to keep you informed that I'm supporting Turkey's advance by moving to Ankara. Let's continue our alignment in the North.
51,F1906M,2,RUSSIA,GERMANY,"Just a heads-up, I'm moving my fleet to Ankara to support Turkey's efforts in the Aegean. How are your plans shaping up?"
52,F1906M,2,TURKEY,FRANCE,"France, I'm moving my fleet to Constantinople this turn. Let's connect soon to discuss our Mediterranean strategies further. Your insights would be valuable!"
53,F1906M,2,TURKEY,AUSTRIA,"Austria, I’ll be moving my fleet to Constantinople from the Aegean. How’s your position holding up in Vienna? Do you need any support?"
54,F1906M,2,TURKEY,ITALY,"Italy, thanks for your support in the Adriatic! My fleet is heading to Constantinople. Looking forward to continuing our collaboration."
55,F1906M,2,TURKEY,RUSSIA,"Russia, I'm moving to Constantinople. Your support in Armenia is much appreciated. Let's keep our communication strong as we proceed!"
56,F1906M,3,RUSSIA,TURKEY,I'm moving to Ankara to support your advance to Constantinople. Let's ensure we align our strategies moving forward.
57,F1906M,3,RUSSIA,AUSTRIA,Just a quick update: I'm supporting Turkey's move to Constantinople from Ankara. How do you see the Balkans shaping up?
58,F1906M,3,RUSSIA,GERMANY,I wanted to let you know that I'm moving my fleet to Ankara to support Turkey. Let's keep the lines of communication open.
59,F1906M,3,RUSSIA,ENGLAND,I plan to support Turkey's advance by moving to Ankara. I hope we can keep discussing how to maintain our alignment in the North.
60,F1906M,3,FRANCE,GERMANY,I will be moving my fleet from England to Belgium to strengthen our position. Let's keep up the good coordination!
61,F1906M,3,FRANCE,ENGLAND,"Just a heads up, my fleet is moving from England to Belgium. Looking forward to our continued cooperation!"
62,F1906M,3,FRANCE,TURKEY,Looking forward to discussing our Mediterranean strategies soon. Let's see how our moves play out this phase.
63,F1906M,3,FRANCE,ITALY,I'm eager to align our Mediterranean strategies. Let's connect after this phase to discuss our plans.
64,F1906M,3,TURKEY,AUSTRIA,"Hey Austria, I'm moving my fleet to Constantinople this turn. How's your hold in Vienna? Do you need any support there?"
65,F1906M,3,TURKEY,ITALY,"Italy, I'm moving my fleet to Constantinople to strengthen our position. Your support in this region is appreciated, and I look forward to our continued collaboration."
66,F1906M,3,TURKEY,FRANCE,"France, I'm moving my fleet to Constantinople. I hope to discuss our Mediterranean strategies soon to enhance our positions."
67,F1906M,3,TURKEY,RUSSIA,"Russia, I'm moving to Constantinople this turn. I appreciate your support in Armenia, and let's keep our strategies aligned."
68,F1906M,3,AUSTRIA,TURKEY,"Hey Turkey, I'm planning to move A SER to RUM this turn to strengthen our position in the Balkans. I hope that aligns with your plans. Let me know if you need support."
69,F1906M,3,AUSTRIA,ITALY,"Italy, I'm holding in Vienna this turn. I plan to move A SER to RUM to solidify our position in the Balkans. Let me know how your plans align with this."
70,F1906M,3,AUSTRIA,GERMANY,"Germany, just confirming that I'm holding in Vienna while moving from Serbia to Romania. I'm focusing on maintaining our cooperative approach. How's everything looking on your end?"
71,F1906M,3,AUSTRIA,RUSSIA,"Russia, I'm holding in Vienna and moving from Serbia to Romania this turn. I want to ensure our cooperation continues in the Balkans. Any updates from your side?"
72,F1906M,3,ITALY,AUSTRIA,"Hey Austria, just confirming my move from ADR to ALB. Let’s keep coordinating as you move into Serbia!"
73,F1906M,3,ITALY,TURKEY,"Turkey, I'm moving my fleet from ADR to ALB to help secure our positions. Your move to Constantinople looks solid."
74,F1906M,3,ITALY,FRANCE,"France, I'm eager to discuss our Mediterranean strategies after this phase. Let's connect soon!"
75,F1906M,3,ITALY,GERMANY,"Germany, I'm moving my fleets in the Mediterranean but still value our peaceful relations. Let's keep in touch."
76,F1906M,3,ENGLAND,FRANCE,Thanks for the update on your fleet movements! Let’s keep working together in the North.
77,F1906M,3,ENGLAND,GERMANY,I see your movements in the North Sea. Let's continue to coordinate effectively.
78,F1906M,3,ENGLAND,RUSSIA,I appreciate your support in the Aegean. Let's ensure our alignment continues as we move forward.
79,F1906M,3,ENGLAND,TURKEY,I’m interested in discussing Mediterranean cooperation. Let’s find a time to chat!
80,F1906M,3,GERMANY,FRANCE,"Hey France, I'm planning to move my fleet from BAL to KIE and another from KIE to DEN. Let's keep our Northern coordination strong!"
81,F1906M,3,GERMANY,ENGLAND,"Hi England, I'm moving my fleets to reinforce our positions in the North. How are your plans shaping up?"
82,F1906M,3,GERMANY,AUSTRIA,"Hello Austria, just wanted to let you know about my fleet movements. I'm moving to KIE and DEN to ensure stability in the North. How's everything on your end?"
83,F1906M,3,GERMANY,ITALY,"Hey Italy, I'm coordinating my Northern strategies and keeping my fleets there. Let’s maintain our peaceful communication!"
84,F1906M,4,AUSTRIA,TURKEY,"Hey Turkey, I'll be moving A SER to RUM this turn to strengthen our position in the Balkans. Let me know if you need support."
85,F1906M,4,AUSTRIA,ITALY,"Italy, I’m holding in Vienna this turn and moving from SER to RUM. Let’s keep our coordination strong in the Adriatic!"
86,F1906M,4,AUSTRIA,GERMANY,"Germany, just confirming my hold in Vienna and my move from Serbia to Romania. Looking forward to continued cooperation."
87,F1906M,4,AUSTRIA,RUSSIA,"Russia, I’m holding in Vienna and moving from Serbia to Romania. Let's keep our communication open regarding the Balkans."
88,F1906M,4,RUSSIA,TURKEY,I'm moving my fleet to Ankara to support your advance to Constantinople. Let's keep our strategies aligned.
89,F1906M,4,RUSSIA,AUSTRIA,I’m supporting Turkey's move to Constantinople by moving to Ankara. How do you see the Balkans shaping up with your moves?
90,F1906M,4,RUSSIA,ENGLAND,I plan to support Turkey's advance by moving to Ankara. Let's keep discussing how we can maintain our alignment in the North.
91,F1906M,4,RUSSIA,GERMANY,"Just a heads-up, I'm moving my fleet to Ankara to support Turkey. Let’s keep communication open as the situation develops."
92,F1906M,4,TURKEY,AUSTRIA,I'm moving my fleet to Constantinople this turn to strengthen our position. Your move to RUM looks solid. Let's keep coordinating our efforts!
93,F1906M,4,TURKEY,ITALY,"Italy, I'm moving my fleet to Constantinople to enhance our position. Your support is much appreciated, and I look forward to our continued collaboration!"
94,F1906M,4,TURKEY,RUSSIA,"Russia, I'm moving to Constantinople this turn. Your support in Armenia is much appreciated, and let's ensure our strategies align as we proceed."
95,F1906M,4,TURKEY,FRANCE,"France, I'm moving my fleet to Constantinople. Looking forward to discussing our Mediterranean strategies further soon!"
96,F1906M,4,ENGLAND,FRANCE,I'm looking forward to our continued cooperation in the North! Your moves are greatly appreciated.
97,F1906M,4,ENGLAND,GERMANY,"I see your movements in the North Sea, and I’m eager to keep our cooperation going strong."
