,phase,round,sender,recipient,message
72,W1904A,3,FRANCE,GERMANY,"Hey Germany, I'm planning to build a fleet in Brest this phase to enhance our position in the Channel. Looking forward to our continued collaboration!"
73,W1904A,3,FRANCE,ENGLAND,"England, I’m going to build a fleet in Brest this phase. Excited about our ongoing cooperation in the Channel!"
74,W1904A,3,FRANCE,ITALY,"Italy, just confirming that I’ll be building a fleet in Brest this phase. Let’s keep our communication strong as we move forward!"
75,W1904A,3,FRANCE,TURKEY,"Turkey, I’ll be building a fleet in Brest this phase. Looking forward to our continued collaboration!"
76,W1904A,3,ITALY,AUSTRIA,"Austria, I'm building an army in Naples this phase to enhance our collaboration. Let's keep coordinating our strategies!"
77,W1904A,3,ITALY,TURKEY,"Turkey, just confirming my army build in Naples this phase. I'm looking forward to continuing our partnership!"
78,W1904A,3,ITALY,RUSSIA,"Russia, I'm building an army in Naples to maintain a strong presence in the Adriatic. Let’s keep discussing our strategies!"
79,W1904A,3,ITALY,FRANCE,"France, I'll be building an army in Naples this phase. Let’s keep our communication open as we move forward."
80,W1904A,3,ENGLAND,RUSSIA,"Hi Russia, I plan to build an army in Liverpool this phase to bolster my position. Let's continue aligning our northern strategies!"
81,W1904A,3,ENGLAND,FRANCE,"France, I’m building an army in Liverpool this phase. I’m looking forward to our continued cooperation in the Channel."
82,W1904A,3,ENGLAND,GERMANY,"Germany, I’m planning to build an army in Liverpool this phase. Let’s keep our communication strong as we align our strategies."
83,W1904A,3,ENGLAND,TURKEY,"Turkey, I'm curious about your plans in the Balkans while I build in Liverpool. Let's keep our communication strong!"
84,W1904A,4,GERMANY,AUSTRIA,"Hey Austria, I see you're disbanding to boost WP. Let’s keep our collaboration strong as we navigate our strategies in the Balkans."
85,W1904A,4,GERMANY,FRANCE,"Hey France, I’m planning to build a fleet in Kiel this phase to enhance our positioning in the North Sea. I believe this will help strengthen our collaboration. Looking forward to continuing our work together!"
86,W1904A,4,GERMANY,TURKEY,"Turkey, I see you’re building in Constantinople. Excited to see how we can align our strategies moving forward! Let’s keep discussing our plans."
87,W1904A,4,GERMANY,ENGLAND,"England, I’m building a fleet in Kiel this phase to support our ongoing collaboration. Let’s stay in touch about our strategies in the North!"
88,W1904A,4,ENGLAND,FRANCE,"France, I'm building an army in Liverpool this phase. I think it will help us maintain our strong position in the Channel. Let's keep up our coordination!"
89,W1904A,4,ENGLAND,GERMANY,"Germany, I'm building an army in Liverpool to keep our northern strategies aligned. Let's stay in touch as we move forward."
90,W1904A,4,ENGLAND,RUSSIA,"Russia, I'm building an army in Liverpool this phase. I believe this will enhance our northern cooperation. How do you see our strategies aligning?"
91,W1904A,4,ENGLAND,TURKEY,"Turkey, I’m building in Liverpool this phase. I'm curious to know more about your plans in the Balkans and how we can align our efforts."
92,W1904A,4,FRANCE,GERMANY,"Germany, I'm building a fleet in Brest this phase to enhance our position in the Channel. Excited about our continued collaboration!"
93,W1904A,4,FRANCE,ENGLAND,"England, just confirming that I’ll be building a fleet in Brest. Looking forward to our ongoing cooperation!"
94,W1904A,4,FRANCE,ITALY,"Italy, I'll be building a fleet in Brest this phase. Let's keep our communication strong as we move forward."
95,W1904A,4,FRANCE,TURKEY,"Turkey, I’m building a fleet in Brest this phase. Looking forward to our continued collaboration!"
96,W1904A,4,TURKEY,RUSSIA,"Thanks for the update, Russia! I’m building an army in Constantinople this phase to solidify our defense and support. Let's keep coordinating our strategies in the Balkans!"
97,W1904A,4,TURKEY,AUSTRIA,"Hey Austria, I'll be building an army in Constantinople this phase. Excited to continue our collaboration and support each other's efforts!"
98,W1904A,4,TURKEY,ITALY,"Hey Italy, just confirming that I'm building an army in Constantinople this phase. Looking forward to continuing our partnership!"
99,W1904A,4,TURKEY,GLOBAL,"As we progress, I’m building an army in Constantinople to enhance our collaborative efforts. Let’s keep the cooperation strong!"
100,W1904A,4,ITALY,AUSTRIA,"Austria, I've decided to build an army in Naples to maintain a presence in the Adriatic. Let's keep coordinating our moves as we progress."
101,W1904A,4,ITALY,TURKEY,"Turkey, I’m building an army in Naples this phase. Excited to keep our cooperation strong as we move forward!"
102,W1904A,4,ITALY,RUSSIA,"Russia, I’m building an army in Naples to enhance my presence in the Adriatic. Let's stay in touch about our strategies."
103,W1904A,4,ITALY,FRANCE,"France, I’m building an army in Naples. I hope we can keep our communication strong as we move forward!"
104,W1904A,4,AUSTRIA,TURKEY,"Hey Turkey, just confirming my plan to disband my army in Budapest this phase to maximize WP. Excited for our continued collaboration!"
105,W1904A,4,AUSTRIA,RUSSIA,"Hi Russia, I’m disbanding in Budapest this phase to boost my WP. Let's keep our strategies aligned as we move forward!"
106,W1904A,4,AUSTRIA,ITALY,"Italy, I'll be disbanding my army in Budapest this phase for WP. Looking forward to maintaining our coordination!"
107,W1904A,4,AUSTRIA,GERMANY,"Germany, I appreciate our ongoing communication. I'll be disbanding in Budapest this phase to enhance my WP. Let's keep collaborating!"
108,W1904A,4,RUSSIA,AUSTRIA,"Thanks for your disbanding in Budapest, Austria. I'm focusing on building a fleet in Sevastopol this phase. Let’s keep coordinating our strategies."
109,W1904A,4,RUSSIA,TURKEY,"Turkey, I’ll be building a fleet in Sevastopol this phase to enhance my mobility. I appreciate our continued cooperation."
110,W1904A,4,RUSSIA,ENGLAND,"England, I’m planning to build a fleet in Sevastopol this phase. How do you see our northern strategies evolving as we move forward?"
111,W1904A,4,RUSSIA,ITALY,"Italy, I’m building a fleet in Sevastopol this turn. Let's stay aligned in our strategies in the Adriatic."
0,S1905M,1,GERMANY,FRANCE,"Hey France, I'm planning to move my fleet from Kiel to Hel this turn. Just wanted to confirm our cooperation continues as we aim for more WP. Let me know if you have any updates on your side."
1,S1905M,1,GERMANY,ENGLAND,"Hi England, I'll be moving my fleet to Hel this turn. How are your plans shaping up in the north? Let's keep our cooperation strong."
2,S1905M,1,GERMANY,AUSTRIA,"Hello Austria, I'm keeping my fleet movements strategic and wanted to check in with you regarding the Balkans. Any updates on your side?"
3,S1905M,1,GERMANY,TURKEY,"Hi Turkey, I see we are all focused on WP. I'm planning to move my fleet to Hel. Do you have any plans in the Balkans that we should discuss?"
4,S1905M,1,ENGLAND,GERMANY,"Hey Germany, I see you're moving to Hel this turn. Just a reminder that I'm holding in Liverpool to keep my options open. Let's keep coordinating our northern strategies!"
5,S1905M,1,ENGLAND,FRANCE,"Hi France, I'm holding in Liverpool this turn to ensure we stay aligned in the Channel. Let me know if there are any adjustments needed on your end."
6,S1905M,1,ENGLAND,RUSSIA,"Hey Russia, just checking in on our northern strategies. I'm holding in Liverpool, and I'd like to ensure our positions remain coordinated."
7,S1905M,1,ENGLAND,TURKEY,"Hi Turkey, hope all is well! I'd love to hear more about your plans in the Balkans and how we can keep our communication strong."
8,S1905M,1,ITALY,AUSTRIA,"Hey Austria, I'm moving my army from Naples to Apulia this turn. Let’s keep the lines open as we both navigate our positions in the Adriatic. I’m keen on maintaining our cooperative efforts!"
9,S1905M,1,ITALY,TURKEY,"Turkey, just a heads-up, I'm moving my army to Apulia. Looking forward to our continued collaboration and hoping to keep our non-aggression pact strong."
10,S1905M,1,ITALY,RUSSIA,"Russia, I see you are holding in Rumania. Let's stay in touch about our mutual interests in the region as things develop. I’m interested in how you see the Balkans shaping up."
11,S1905M,1,ITALY,FRANCE,"France, I'm positioning my army in Apulia this phase. Let’s continue discussing our strategies for the Adriatic. I appreciate our ongoing collaboration."
12,S1905M,1,FRANCE,GERMANY,"Hey Germany, your move to Hel looks good. I’ll be holding in Brest to support our cooperation in the Channel. Let’s keep our strategies aligned!"
13,S1905M,1,FRANCE,ENGLAND,"Hi England, I’m holding in Brest this phase to ensure our position in the Channel remains strong. Let me know if there’s anything else we need to coordinate!"
14,S1905M,1,FRANCE,ITALY,"Italy, I see you're in Apulia. Let's continue discussing our Adriatic strategies. I’m holding in Brest this phase for now, so we’re aligned."
15,S1905M,1,FRANCE,TURKEY,"Turkey, how's your positioning looking? I’m holding in Brest this phase, but I’m keen to hear your plans as we move forward."
16,S1905M,1,AUSTRIA,ITALY,"Hey Italy, I'm moving my army from Albania to Greece this turn. Let's keep coordinating as we navigate our positions in the Adriatic. Your move to Apulia is noted!"
17,S1905M,1,AUSTRIA,GERMANY,"Hello Germany, I’m holding in the Balkans while moving my army to Greece. Let’s continue our dialogue about the situation there."
18,S1905M,1,AUSTRIA,TURKEY,"Hi Turkey, just a heads up that I’m moving to Greece this turn to position myself better. I appreciate our cooperation in the Balkans."
19,S1905M,1,AUSTRIA,RUSSIA,"Hi Russia, I’m moving my army from Albania to Greece. Let’s keep each other informed as our positions evolve."
20,S1905M,1,RUSSIA,AUSTRIA,"Hi Austria, I plan to move my army from Rumania to Budapest to support your position. Let's keep the communication open as things develop."
21,S1905M,1,RUSSIA,TURKEY,"Turkey, I'm holding in Rumania for now but coordinating closely with Austria. Let me know if there are any shifts in your plans."
22,S1905M,1,RUSSIA,ENGLAND,"England, I'm looking to align our northern strategies as always. I hope we can maintain our coordinated efforts."
23,S1905M,1,RUSSIA,ITALY,"Italy, let's keep in touch about our mutual interests in the Balkans as things progress. I appreciate our ongoing dialogue."
24,S1905M,1,TURKEY,AUSTRIA,"Hi Austria, I'm planning to move my army from Constantinople to Bulgaria this phase. I hope this aligns with our cooperative goals. Let me know if you have any concerns!"
25,S1905M,1,TURKEY,RUSSIA,"Hey Russia, just a quick note that I'm moving to Bulgaria this turn. Looking forward to continuing our support for each other in the region."
26,S1905M,1,TURKEY,ITALY,"Hi Italy, just letting you know about my movement to Bulgaria. I hope it doesn't conflict with your plans. Let's keep our lines open!"
27,S1905M,1,TURKEY,GERMANY,"Hello Germany, I wanted to update you on my plans in the Balkans. I'm moving my army to Bulgaria this turn. Would love to hear your thoughts on the situation!"
28,S1905M,2,FRANCE,GERMANY,"Hi Germany, I’m holding in Brest this phase to keep our cooperation in the Channel strong. Looking forward to our continued alignment!"
29,S1905M,2,FRANCE,ENGLAND,"Hi England, just confirming I'm holding in Brest this turn as well. Let’s keep our strategies coordinated!"
30,S1905M,2,FRANCE,ITALY,"Italy, I see your army in Apulia. Let’s discuss how we can further our collaboration in the Adriatic while I hold in Brest."
31,S1905M,2,FRANCE,TURKEY,"Turkey, I’m holding in Brest this phase. I’d love to hear your thoughts on future moves in the Balkans and how we can coordinate."
32,S1905M,2,RUSSIA,AUSTRIA,"Hi Austria, I'm planning to support your move to Budapest from Rumania. Let's keep our collaboration strong as we move forward."
33,S1905M,2,RUSSIA,TURKEY,"Turkey, I'll be moving to Budapest to support Austria. Please keep me updated on your position in Bulgaria."
34,S1905M,2,RUSSIA,ENGLAND,"England, just a heads-up that I’ll be moving my army to Budapest to support Austria. Let’s stay aligned in the north!"
35,S1905M,2,RUSSIA,ITALY,"Italy, I’m moving to Budapest to support Austria this turn. I hope we can continue to collaborate on our mutual interests."
36,S1905M,2,ITALY,AUSTRIA,I’m moving my army from Naples to Apulia this turn. Let’s continue coordinating our strategies in the Adriatic. I appreciate your ongoing support!
37,S1905M,2,ITALY,TURKEY,Just confirming my move to Apulia this turn. Let’s keep our collaboration strong as we navigate the situation in the Balkans.
38,S1905M,2,ITALY,RUSSIA,Thanks for the update on your move to Budapest. I’ll be positioning my army in Apulia and would like to keep in touch about the Balkans.
39,S1905M,2,ITALY,FRANCE,I’m moving my army to Apulia. I look forward to continuing our discussions about our joint strategies in the Adriatic.
40,S1905M,2,GERMANY,FRANCE,"Thanks for your support in Brest, France! Just confirming my fleet move to Hel this turn. Looking forward to our continued cooperation."
41,S1905M,2,GERMANY,ENGLAND,"Just a heads up, I'll be moving my fleet to Hel this turn. Let's keep our strategies aligned in the north!"
42,S1905M,2,GERMANY,AUSTRIA,"Hi Austria, I'm keeping an eye on the Balkans. How do you see the situation developing with Turkey moving to Bulgaria?"
43,S1905M,2,GERMANY,TURKEY,"Hello Turkey, I see you're moving to Bulgaria. How do you think this will affect the balance in the Balkans? Let's keep discussing our strategies."
44,S1905M,2,AUSTRIA,TURKEY,"Hi Turkey, just confirming my move to Greece this turn. I believe this will help reinforce our position in the region. Looking forward to our continued cooperation!"
45,S1905M,2,AUSTRIA,ITALY,"Hey Italy, I'm moving to Greece this turn to bolster our efforts in the Adriatic. Let’s keep communicating as our plans evolve."
46,S1905M,2,AUSTRIA,RUSSIA,"Hi Russia, just a heads up that I’m moving my army to Greece this turn. Thanks for your support in the region!"
47,S1905M,2,AUSTRIA,GERMANY,"Hello Germany, I’m moving my army from Albania to Greece. Just wanted to keep you in the loop as we navigate the Balkans together."
48,S1905M,2,TURKEY,AUSTRIA,"Hi Austria, just confirming my move to Bulgaria this turn. I'm glad we're coordinating well, especially with your move to Greece!"
49,S1905M,2,TURKEY,RUSSIA,"Hey Russia, I'm moving to Bulgaria this turn. Let's keep supporting each other as we navigate our positions."
50,S1905M,2,TURKEY,ITALY,"Hi Italy, I just wanted to let you know about my movement to Bulgaria. I hope it doesn’t conflict with your plans. Let's keep our non-aggression pact strong!"
51,S1905M,2,TURKEY,GERMANY,"Hello Germany, I'm moving my army to Bulgaria this phase. I'm curious about your thoughts on the current balance in the Balkans. Let's keep the dialogue open!"
52,S1905M,2,ENGLAND,GERMANY,"Hey Germany, just confirming that I'm holding in Liverpool this turn. Let's continue to coordinate our northern strategies!"
53,S1905M,2,ENGLAND,FRANCE,"Hi France, I’ll be holding in Liverpool this turn to keep our Channel position secure. If there’s anything you need, let me know."
54,S1905M,2,ENGLAND,RUSSIA,"Hey Russia, I’m holding in Liverpool this phase. Let's ensure our northern strategies stay aligned."
55,S1905M,2,ENGLAND,TURKEY,"Hi Turkey, I’m curious about your plans in the Balkans. Let’s keep our communication open as we navigate the next steps."
56,S1905M,3,GERMANY,FRANCE,"Thanks for your support in Brest, France! I'll be moving my fleet to Hel this turn. Let's keep our cooperation strong!"
57,S1905M,3,GERMANY,ENGLAND,"Just a heads up, I'll be moving my fleet to Hel this turn. Let's maintain our coordination in the north!"
58,S1905M,3,GERMANY,AUSTRIA,"Hi Austria, I'm moving my fleet to Hel this phase. How do you see the situation developing with Turkey moving to Bulgaria?"
59,S1905M,3,GERMANY,TURKEY,"Hello Turkey, I'm moving my fleet to Hel this turn. Looking forward to discussing the balance in the Balkans as we continue to strategize."
60,S1905M,3,FRANCE,GERMANY,"Hey Germany, I'm holding in Brest to ensure our position in the Channel remains strong. Looking forward to our continued cooperation!"
61,S1905M,3,FRANCE,ENGLAND,"Hi England, I’m holding in Brest this phase. Let’s keep our strategies coordinated to maintain our strong position in the Channel!"
62,S1905M,3,FRANCE,ITALY,"Italy, I'm holding in Brest this turn. Let’s keep discussing our strategies in the Adriatic and ensure we're aligned!"
63,S1905M,3,FRANCE,TURKEY,"Turkey, I’m holding in Brest this phase. I’d love to hear your thoughts on future moves in the Balkans and how we can coordinate."
64,S1905M,3,ENGLAND,GERMANY,"Hey Germany, I see you’re moving your fleet to Hel. I’m holding in Liverpool this phase to keep our options open in the north. Let’s ensure our strategies are still aligned!"
65,S1905M,3,ENGLAND,FRANCE,"Hi France, I’m holding in Liverpool this phase. I believe our position in the Channel remains strong, but let me know if there’s anything else we need to discuss!"
66,S1905M,3,ENGLAND,RUSSIA,"Hey Russia, I’m holding in Liverpool this phase as we discussed. I trust we’re still aligned in our northern strategies. Looking forward to your updates!"
67,S1905M,3,ENGLAND,TURKEY,"Hi Turkey, I’d love to hear more about your plans in the Balkans. Let’s keep our communication open as we move forward!"
68,S1905M,3,TURKEY,AUSTRIA,"Hi Austria, just confirming my move to Bulgaria this turn. I believe this will help solidify our cooperation in the region as you move to Greece."
69,S1905M,3,TURKEY,RUSSIA,"Hey Russia, I'm moving to Bulgaria this turn. Let's keep our support coordinated as we reinforce our positions."
70,S1905M,3,TURKEY,ITALY,"Hi Italy, I hope my move to Bulgaria doesn't interfere with your plans in Apulia. Let's continue to keep our lines open!"
71,S1905M,3,TURKEY,GERMANY,"Hello Germany, I'm moving my army to Bulgaria this phase. I’m interested to hear your thoughts on the current balance in the Balkans."
72,S1905M,3,RUSSIA,TURKEY,"Hey Turkey, I'll be moving to Budapest to support Austria this turn. Let's keep coordinating our positions as we reinforce our influence in the region."
73,S1905M,3,RUSSIA,AUSTRIA,"Hi Austria, I’ll be supporting your move to Budapest from Rumania. Looking forward to our continued collaboration in the Balkans!"
74,S1905M,3,RUSSIA,ENGLAND,"England, I’ll be moving to Budapest to support Austria. Let’s keep aligned in our northern strategies."
75,S1905M,3,RUSSIA,ITALY,"Italy, just a heads-up that I’m moving to Budapest to support Austria. I hope we can maintain our cooperation in the Adriatic as well."
76,S1905M,3,ITALY,AUSTRIA,"Hey Austria, I've successfully moved my army to Apulia. Let's keep coordinating our strategies as you move to Greece!"
77,S1905M,3,ITALY,TURKEY,"Turkey, I've moved to Apulia as planned. Looking forward to our continued collaboration in the Balkans!"
78,S1905M,3,ITALY,RUSSIA,"Russia, I see you're moving to Budapest. Let’s stay in touch about how we can continue our cooperation in the Adriatic."
79,S1905M,3,ITALY,FRANCE,"France, I've moved my army to Apulia. I appreciate our discussions and hope we can align our strategies further!"
80,S1905M,3,AUSTRIA,TURKEY,"Hi Turkey, just confirming my move to Greece this turn. I believe this will help reinforce our position in the region as you move to Bulgaria. Let's keep working together!"
81,S1905M,3,AUSTRIA,ITALY,"Hey Italy, I'm moving to Greece this turn. I appreciate your ongoing support, and let’s continue coordinating our strategies in the Adriatic."
82,S1905M,3,AUSTRIA,RUSSIA,"Hi Russia, I’m moving to Greece this turn to bolster our efforts in the region. Thanks for your support in Budapest!"
83,S1905M,3,AUSTRIA,GERMANY,"Hello Germany, just a heads up that I’m moving my army from Albania to Greece this turn. Let’s keep the communication open as the situation develops."
84,S1905M,4,AUSTRIA,TURKEY,"Hi Turkey, I’m moving my army from Albania to Greece this turn. Looking forward to reinforcing our position in the Balkans together!"
85,S1905M,4,AUSTRIA,ITALY,"Hey Italy, just confirming my move to Greece this turn. Let’s keep our coordination strong in the Adriatic!"
86,S1905M,4,AUSTRIA,RUSSIA,"Hi Russia, I’m moving my army from Albania to Greece this turn. Thanks for your continued support!"
87,S1905M,4,AUSTRIA,GERMANY,"Hello Germany, I’m moving my army from Albania to Greece this turn. I appreciate your ongoing interest in the Balkans."
88,S1905M,4,RUSSIA,TURKEY,"Hey Turkey, I'll be moving my army to Budapest to support Austria this turn. Let’s keep our coordination strong!"
89,S1905M,4,RUSSIA,AUSTRIA,"Hi Austria, I’m moving to Budapest to support your position. Looking forward to our continued collaboration!"
90,S1905M,4,RUSSIA,ENGLAND,"Hey England, just confirming that I’ll be moving to Budapest this turn to support Austria. Let’s stay aligned in the north!"
91,S1905M,4,RUSSIA,ITALY,"Italy, I’m moving my army to Budapest this phase to assist Austria. Let’s keep our dialogue open about the Adriatic!"
92,S1905M,4,ENGLAND,GERMANY,"Hi Germany, I’m holding in Liverpool this turn. Let’s keep our coordination strong in the north!"
93,S1905M,4,ENGLAND,FRANCE,"Hey France, I’m holding in Liverpool this phase. If there’s anything we need to adjust in our strategies, please let me know!"
94,S1905M,4,ENGLAND,RUSSIA,"Hi Russia, just confirming that I’m holding in Liverpool this phase. Looking forward to our continued coordination in the north."
95,S1905M,4,ENGLAND,TURKEY,"Hi Turkey, I’d love to hear more about your plans in the Balkans and keep our communication strong as we move forward!"
96,S1905M,4,TURKEY,AUSTRIA,"Hi Austria, just confirming my move to Bulgaria this turn. Looking forward to solidifying our cooperation as you move to Greece!"
97,S1905M,4,TURKEY,RUSSIA,"Hey Russia, I'm moving to Bulgaria this turn as planned. Let’s keep our coordination strong as we reinforce our positions in the Balkans."
98,S1905M,4,TURKEY,ITALY,"Hi Italy, just to let you know, I'm moving to Bulgaria this turn. I hope this doesn’t interfere with your plans in Apulia. Let’s stay in touch!"
99,S1905M,4,TURKEY,GERMANY,"Hello Germany, I’m moving to Bulgaria this phase. I’d like to hear your thoughts on how this impacts the current balance in the Balkans."
100,S1905M,4,FRANCE,GERMANY,"Hi Germany, I’m moving my fleet from Brest to the English Channel to maintain our strong cooperation. Let’s keep our strategies aligned!"
101,S1905M,4,FRANCE,ENGLAND,"Hi England, just confirming my fleet is moving to the English Channel this phase. Looking forward to continuing our strong position together!"
102,S1905M,4,FRANCE,ITALY,"Italy, I’m moving my fleet to the English Channel. Let’s keep discussing our strategies in the Adriatic and ensure we are aligned!"
103,S1905M,4,FRANCE,TURKEY,"Turkey, just checking in. I’m moving to the English Channel this phase and would like to know your plans in the Balkans."
104,S1905M,4,GERMANY,FRANCE,"Looking forward to our continued cooperation, France! Just confirming my move to Hel this turn."
105,S1905M,4,GERMANY,ENGLAND,"Thanks for your continued cooperation, England! Just wanted to confirm my fleet move to Hel this turn."
106,S1905M,4,GERMANY,AUSTRIA,"Hi Austria, I'm moving my fleet to Hel this phase. Let's keep the dialogue open as the situation develops with Turkey moving to Bulgaria."
107,S1905M,4,GERMANY,TURKEY,"Hello Turkey, I see you're moving to Bulgaria. I'm moving my fleet to Hel this turn. Let's discuss our strategies in the Balkans soon!"
108,S1905M,4,ITALY,AUSTRIA,I’ve moved my army to Apulia as planned. Let’s keep coordinating our strategies as you move to Greece!
109,S1905M,4,ITALY,TURKEY,I’ve positioned my army in Apulia. Looking forward to our continued collaboration as you move into Bulgaria.
110,S1905M,4,ITALY,RUSSIA,I’m in Apulia now. Let’s continue to discuss our mutual interests in the Balkans as things develop.
111,S1905M,4,ITALY,FRANCE,I've moved to Apulia. I appreciate our ongoing discussions and hope we can align our strategies further!
0,F1905M,1,RUSSIA,AUSTRIA,I'm supporting your move to Greece from Budapest this turn. Let's keep coordinating to ensure our strategies align in the Balkans.
1,F1905M,1,RUSSIA,TURKEY,How do you see our positions developing in Bulgaria? I'm keen to ensure our cooperation remains strong.
2,F1905M,1,RUSSIA,ENGLAND,I noticed you're holding in Liverpool. Any thoughts on future coordination in the north as we progress?
3,F1905M,1,RUSSIA,ITALY,I hope our collaboration in the Adriatic continues to strengthen. What are your plans for the upcoming phase?
4,F1905M,1,GERMANY,AUSTRIA,I see your movements in the Balkans; let's stay aligned to avoid any misunderstandings.
5,F1905M,1,GERMANY,ENGLAND,How do you feel about the current situation in the north? I'm keen to ensure our cooperation continues.
6,F1905M,1,GERMANY,FRANCE,Thanks for your support! Let's keep the momentum going in our collaboration.
7,F1905M,1,GERMANY,TURKEY,I noticed your movements; how do you see the situation in the Balkans developing?
8,F1905M,1,AUSTRIA,TURKEY,I'm planning to move my army from Greece to Bulgaria this turn. This should reinforce our positions in the Balkans. Let’s ensure we’re aligned as we move forward.
9,F1905M,1,AUSTRIA,RUSSIA,"Thanks for your support on my move to Greece. I’m planning to advance into Bulgaria this turn. We need to keep our northern front stable, so let’s coordinate closely."
10,F1905M,1,AUSTRIA,ITALY,I see you're making a move to Apulia. I want to ensure we maintain our non-aggression pact and avoid any conflict. How do you see the situation developing?
11,F1905M,1,AUSTRIA,GERMANY,I appreciate your interest in aligning strategies in the Balkans. I’m moving my unit to Bulgaria this turn. Let’s keep communication open to avoid any misunderstandings.
12,F1905M,1,ITALY,AUSTRIA,I plan to hold my position in Apulia this phase. Let's ensure our coordination continues smoothly. How do you see the situation developing?
13,F1905M,1,ITALY,RUSSIA,I appreciate your support in the Adriatic. I will hold in Apulia this phase to maintain stability. Let's keep our communication open.
14,F1905M,1,ITALY,TURKEY,I'm holding in Apulia to reinforce our non-aggression pact and ensure mutual support. How do you feel about our plans for the Balkans?
15,F1905M,1,ITALY,FRANCE,Just a quick note to keep communication open; I am holding in Apulia this turn. Looking forward to seeing how things develop!
16,F1905M,1,TURKEY,AUSTRIA,Great to see your move to Bulgaria! Let’s ensure we’re coordinated moving forward. Do you have any specific plans for your unit this phase?
17,F1905M,1,TURKEY,RUSSIA,I'm glad we’re working together in Bulgaria. How do you see the situation developing after this turn?
18,F1905M,1,TURKEY,GERMANY,"I noticed your fleet movement to Hel. What are your intentions in the Balkans, and how do you see our cooperation evolving?"
19,F1905M,1,TURKEY,ITALY,Thanks for holding in Apulia! I appreciate your support. How do you feel about the current situation in the Balkans?
20,F1905M,1,FRANCE,GERMANY,"Let's keep our momentum going, especially in the Channel. My fleet is moving to support our strategy in Belgium."
21,F1905M,1,FRANCE,ENGLAND,Moving my fleet to Belgium to reinforce our position. Looking forward to our continued collaboration!
22,F1905M,1,FRANCE,ITALY,Hope all is well! Just wanted to keep communication open while I support the ongoing collaboration in the Adriatic.
23,F1905M,1,FRANCE,TURKEY,I’m curious about your plans in the Balkans. Any updates you can share?
24,F1905M,1,ENGLAND,RUSSIA,"Hey, I'm holding in Liverpool this phase. Let me know if you see any opportunities for us to further coordinate our northern strategies."
25,F1905M,1,ENGLAND,GERMANY,I'm holding in Liverpool to maintain flexibility. How do you feel about the situation in the north? Any thoughts on our next moves together?
26,F1905M,1,ENGLAND,FRANCE,Glad to see you moving your fleet to Belgium. I'm holding in Liverpool this phase; let's keep the communication open as we solidify our positions!
27,F1905M,1,ENGLAND,TURKEY,How is your situation in the Balkans? I'm interested in hearing more about your plans and how we can maintain communication.
28,F1905M,2,GERMANY,AUSTRIA,Thanks for the update on your moves. Let’s continue to coordinate to ensure our interests align in the Balkans.
29,F1905M,2,GERMANY,ENGLAND,Holding in Liverpool makes sense. Let's keep discussing how we can work together effectively in the north.
30,F1905M,2,GERMANY,FRANCE,I appreciate your continued support! Holding in Hel will help solidify our strategy.
31,F1905M,2,GERMANY,TURKEY,Your moves into Bulgaria are interesting. Let’s discuss how we can cooperate while ensuring our interests are safeguarded.
32,F1905M,2,TURKEY,AUSTRIA,I appreciate your move into Bulgaria! Let’s coordinate closely to ensure our strategies align as we advance.
33,F1905M,2,TURKEY,RUSSIA,I'm keen to hear your thoughts on how we can further our cooperation in Bulgaria. Let’s keep our lines of communication open.
34,F1905M,2,TURKEY,GERMANY,I see your fleet movement to Hel. How do you envision our cooperation in the Balkans? I’d like to discuss how we can support each other.
35,F1905M,2,TURKEY,ITALY,Thank you for holding in Apulia! I believe it's crucial for our non-aggression pact. What are your plans moving forward?
36,F1905M,2,ENGLAND,RUSSIA,I’m holding in Liverpool this phase. Let’s keep discussing opportunities for further coordination in the north.
37,F1905M,2,ENGLAND,GERMANY,Holding in Liverpool seems to make sense. What are your thoughts on our continued cooperation in the north?
38,F1905M,2,ENGLAND,FRANCE,"I see you're moving to Belgium. I’ll be holding in Liverpool, so let’s keep our communication open!"
39,F1905M,2,ENGLAND,TURKEY,How are things looking for you in the Balkans? I’m interested in hearing about your plans.
40,F1905M,2,AUSTRIA,TURKEY,I'm moving my army from Greece to Bulgaria this turn to reinforce our position. Let's ensure we continue to coordinate our efforts effectively.
41,F1905M,2,AUSTRIA,ITALY,I see you're holding in Apulia. I hope we can maintain our non-aggression pact as we navigate this situation. How do you foresee things developing between us?
42,F1905M,2,AUSTRIA,RUSSIA,Thanks for your ongoing support in the Balkans. I'm advancing into Bulgaria this turn. Let's keep coordinating to maintain stability in the north.
43,F1905M,2,AUSTRIA,GERMANY,I'm moving to Bulgaria this turn. I appreciate your interest in aligning strategies; let's keep our communication open to avoid any misunderstandings.
44,F1905M,2,ITALY,AUSTRIA,I'm holding in Apulia to ensure stability and support our non-aggression pact. How do you see our coordination in the Adriatic progressing?
45,F1905M,2,ITALY,TURKEY,Holding in Apulia is essential for our pact. I hope this reinforces our collaboration in the Balkans. What are your thoughts on our next moves?
46,F1905M,2,ITALY,RUSSIA,I'm holding in Apulia to maintain stability in the Adriatic. Looking forward to seeing how our collaboration develops.
47,F1905M,2,ITALY,FRANCE,Just a quick note that I'm holding in Apulia this phase. Let's keep the communication open!
48,F1905M,2,RUSSIA,AUSTRIA,I'm supporting your move to Greece from Budapest this turn. Let's ensure our strategies align as we progress.
49,F1905M,2,RUSSIA,TURKEY,How do you see our positions developing in Bulgaria? I'm keen to ensure our cooperation remains strong.
